'type','encrun','retrun','jit','Word','score','Response','RAWONSET','RT','subject','otherResps','ONSETtr','jit','enctype'
0,1,4,1500,'PASS',99,0,328005,Inf,'y659','',1.61E+02,1500,1
0,3,5,3000,'MEMBER',2,2,2006,1432,'y659','',-2.00E+00,3000,3
2,7,5,1500,'STORY',2,2,7506,1482,'y659','',7.53E-01,1500,0
0,6,5,2500,'CROSS',2,2,11506,1242,'y659','',2.75E+00,2500,5
0,5,5,2500,'PLATFORM',1,14,16506,1363,'y659','',5.25E+00,2500,5
1,2,5,2500,'INCOME',1,14,21506,1308,'y659','',7.75E+00,2500,1
1,4,5,2500,'FLESH',1,14,26506,1408,'y659','',1.03E+01,2500,3
2,7,5,1500,'ADVANTAGE',2,2,31506,1228,'y659','',1.28E+01,1500,0
0,5,5,2000,'CENT',2,2,35506,1004,'y659','',1.48E+01,2000,5
2,7,5,2500,'REVOLUTION',2,2,40007,1508,'y659','',1.70E+01,2500,0
0,3,5,1500,'HEAT',3,22,45006,1549,'y659','',1.95E+01,1500,3
1,4,5,1500,'SKY',1,14,49005,1425,'y659','',2.15E+01,1500,3
2,7,5,2000,'TOUCH',3,14,53006,1695,'y659','',2.35E+01,2000,0
0,2,5,2000,'EAST',2,2,57506,1180,'y659','',2.58E+01,2000,1
1,3,5,2000,'WALL',2,2,62006,980,'y659','',2.80E+01,2000,3
2,7,5,2500,'COMMAND',2,2,66506,1745,'y659','',3.03E+01,2500,0
1,5,5,1500,'RAIN',2,2,71506,1001,'y659','',3.28E+01,1500,5
1,6,5,2000,'NARROW',2,2,75506,921,'y659','',3.48E+01,2000,5
0,2,5,1500,'ECONOMY',2,2,80006,1751,'y659','',3.70E+01,1500,1
2,7,5,2500,'WALK',2,2,84006,1526,'y659','',3.90E+01,2500,0
0,4,5,3000,'BABY',2,2,89006,1087,'y659','',4.15E+01,3000,3
2,7,5,1500,'APPROVAL',2,2,94506,977,'y659','',4.43E+01,1500,0
1,5,5,2000,'JOB',2,2,98507,896,'y659','',4.63E+01,2000,5
2,7,5,2000,'CATTLE',3,14,103006,2573,'y659','',4.85E+01,2000,0
0,4,5,1500,'BRILLIANT',3,22,107506,1193,'y659','',5.08E+01,1500,3
0,1,5,1500,'FUTURE',3,22,111506,1448,'y659','',5.28E+01,1500,1
2,7,5,2500,'MANNER',2,2,115506,1513,'y659','',5.48E+01,2500,0
1,4,5,1500,'PLEASURE',3,22,120506,1284,'y659','',5.73E+01,1500,3
2,7,5,2000,'HAIR',2,2,124506,1984,'y659','',5.93E+01,2000,0
1,2,5,2500,'BOTTLE',2,2,129006,2079,'y659','',6.15E+01,2500,1
1,5,5,2500,'FILE',2,2,134005,2085,'y659','',6.40E+01,2500,5
0,2,5,3000,'DECISION',2,2,139006,975,'y659','',6.65E+01,3000,1
2,7,5,1500,'FINE',2,2,144506,1315,'y659','',6.93E+01,1500,0
0,4,5,2500,'ROAD',2,2,148506,1025,'y659','',7.13E+01,2500,3
2,7,5,1500,'NATURE',2,2,153506,1210,'y659','',7.38E+01,1500,0
1,1,5,2500,'POOL',2,2,157506,2411,'y659','',7.58E+01,2500,1
2,7,5,2000,'DETECTIVE',2,2,162506,1266,'y659','',7.83E+01,2000,0
0,6,5,2500,'MARCH',2,2,167006,1406,'y659','',8.05E+01,2500,5
0,1,5,2000,'REAL',2,2,172006,2072,'y659','_2_71',8.30E+01,2000,1
1,2,5,2500,'SPIRIT',2,2,176506,1187,'y659','',8.53E+01,2500,1
1,1,5,2500,'EXCHANGE',2,2,181506,1112,'y659','',8.78E+01,2500,1
0,1,5,1500,'DATE',2,2,186506,1072,'y659','',9.03E+01,1500,1
1,6,5,3000,'AGE',1,14,190506,1603,'y659','',9.23E+01,3000,5
1,6,5,2000,'INSTITUTE',2,2,196006,1558,'y659','',9.50E+01,2000,5
2,7,5,2500,'TASTE',2,2,200506,1203,'y659','',9.73E+01,2500,0
0,6,5,1500,'NEWS',2,2,205506,553,'y659','',9.98E+01,1500,5
2,7,5,2000,'YOUTH',2,2,209506,924,'y659','',1.02E+02,2000,0
2,7,5,2000,'SONG',2,2,214006,534,'y659','',1.04E+02,2000,0
0,5,5,2000,'BAND',2,2,218506,544,'y659','',1.06E+02,2000,5
1,3,5,1500,'BUY',2,2,223005,1535,'y659','',1.09E+02,1500,3
0,3,5,2000,'SHAPE',2,2,227006,1295,'y659','',1.11E+02,2000,3
0,3,5,1500,'MACHINE',2,2,231506,1290,'y659','',1.13E+02,1500,3
0,1,5,1500,'SOLUTION',3,22,235506,1385,'y659','',1.15E+02,1500,1
2,7,5,2000,'CORPS',3,14,239506,1400,'y659','',1.17E+02,2000,0
1,6,5,2000,'CAPACITY',2,2,244006,1656,'y659','',1.19E+02,2000,5
2,7,5,2500,'INFORMATION',2,2,248506,996,'y659','',1.21E+02,2500,0
2,7,5,3000,'BEAR',3,14,253506,1051,'y659','',1.24E+02,3000,0
1,5,5,1500,'CONDITION',2,2,259006,1261,'y659','',1.27E+02,1500,5
2,7,5,2000,'TEST',2,2,263005,1298,'y659','',1.29E+02,2000,0
0,2,5,2500,'SLEEP',3,22,267505,1338,'y659','',1.31E+02,2500,1
1,2,5,2500,'PROTECTION',2,2,272506,1282,'y659','',1.33E+02,2500,1
2,7,5,2000,'FAILURE',2,2,277506,1548,'y659','',1.36E+02,2000,0
1,3,5,3000,'PLAN',2,2,282006,1128,'y659','',1.38E+02,3000,3
1,1,5,1500,'BROTHER',2,2,287506,1803,'y659','',1.41E+02,1500,1
0,6,5,1500,'CLOSE',2,2,291506,1723,'y659','',1.43E+02,1500,5
0,4,5,2000,'SEA',2,2,295506,1514,'y659','',1.45E+02,2000,3
1,4,5,1500,'DIRECTION',2,2,300006,1204,'y659','',1.47E+02,1500,3
0,5,5,1500,'KILL',3,22,304005,1365,'y659','',1.49E+02,1500,5
2,7,5,2500,'SHOP',3,14,308006,1124,'y659','',1.51E+02,2500,0
1,1,5,2500,'SIGHT',2,2,313006,1055,'y659','',1.54E+02,2500,1
1,3,5,2500,'ADDITION',2,2,318006,1030,'y659','',1.56E+02,2500,3
2,7,5,2000,'REPORT',2,2,323006,1405,'y659','',1.59E+02,2000,0
2,7,5,2000,'TRUST',2,2,327506,1340,'y659','',1.61E+02,2000,0
0,2,1,2000,'SQUARE',1,14,2023,1026,'y660','',-1.99E+00,2000,1
0,5,1,2000,'THROAT',2,2,6517,1283,'y660','',2.59E-01,2000,5
1,6,1,2500,'CONCLUSION',3,22,11006,1019,'y660','',2.50E+00,2500,5
0,5,1,2500,'ELECTION',2,2,16006,1104,'y660','',5.00E+00,2500,5
1,5,1,1500,'ENTRANCE',1,14,21006,954,'y660','',7.50E+00,1500,5
1,1,1,2500,'OCCASION',3,22,25006,1610,'y660','',9.50E+00,2500,1
1,4,1,2000,'INTERIOR',1,14,30006,930,'y660','',1.20E+01,2000,3
0,6,1,2500,'NONE',1,14,34506,845,'y660','',1.43E+01,2500,5
2,7,1,1500,'INVESTIGATION',3,14,39506,1396,'y660','',1.68E+01,1500,0
1,2,1,2500,'CAPITAL',1,14,43506,2136,'y660','',1.88E+01,2500,1
1,3,1,1500,'BEGINNING',2,2,48506,991,'y660','',2.13E+01,1500,3
1,3,1,2500,'HEALTH',3,22,52506,1051,'y660','',2.33E+01,2500,3
2,7,1,2500,'PRESENCE',2,2,57506,917,'y660','',2.58E+01,2500,0
2,7,1,3000,'CHILD',3,14,62506,732,'y660','',2.83E+01,3000,0
2,7,1,2500,'FIRM',2,2,68006,687,'y660','',3.10E+01,2500,0
0,1,1,2500,'SPITE',1,14,73006,727,'y660','',3.35E+01,2500,1
0,4,1,1500,'OPINION',3,22,78006,1153,'y660','',3.60E+01,1500,3
2,7,1,2500,'ROUND',3,14,82006,978,'y660','',3.80E+01,2500,0
0,3,1,1500,'PULL',1,14,87005,779,'y660','',4.05E+01,1500,3
1,3,1,1500,'SURPRISE',3,22,91006,923,'y660','',4.25E+01,1500,3
2,7,1,2000,'RAILROAD',3,14,95006,1049,'y660','',4.45E+01,2000,0
0,2,1,2000,'TEACHER',1,14,99506,774,'y660','',4.68E+01,2000,1
1,5,1,2000,'WHEEL',3,22,104006,1279,'y660','',4.90E+01,2000,5
1,5,1,1500,'ACCOUNT',3,22,108506,1340,'y660','',5.13E+01,1500,5
2,7,1,2500,'SOCIETY',3,14,112506,750,'y660','',5.33E+01,2500,0
0,4,1,1500,'GOAL',3,22,117506,915,'y660','',5.58E+01,1500,3
0,5,1,2000,'PURPOSE',1,14,121506,965,'y660','',5.78E+01,2000,5
0,5,1,3000,'VARIETY',3,22,126006,865,'y660','',6.00E+01,3000,5
1,1,1,1500,'FAT',3,22,131505,777,'y660','',6.28E+01,1500,1
1,1,1,2500,'CONSTRUCTION',3,22,135506,996,'y660','',6.48E+01,2500,1
1,2,1,1500,'MINOR',1,14,140506,876,'y660','',6.73E+01,1500,1
0,4,1,2500,'HOPE',3,22,144506,862,'y660','',6.93E+01,2500,3
1,2,1,2500,'FRONT',2,2,149506,1237,'y660','',7.18E+01,2500,1
2,7,1,1500,'LADY',3,14,154506,862,'y660','',7.43E+01,1500,0
2,7,1,3000,'EFFORT',1,22,158506,862,'y660','',7.63E+01,3000,0
2,7,1,2500,'CRISIS',3,14,164006,978,'y660','',7.90E+01,2500,0
1,4,1,2000,'FIGURE',1,14,169006,1193,'y660','',8.15E+01,2000,3
2,7,1,1500,'SURFACE',2,2,173506,1428,'y660','',8.38E+01,1500,0
1,4,1,1500,'SILENCE',1,14,177506,1203,'y660','',8.58E+01,1500,3
0,2,1,2000,'CALL',2,2,181506,1029,'y660','',8.78E+01,2000,1
0,3,1,1500,'FELL',1,14,186005,1140,'y660','',9.00E+01,1500,3
2,7,1,2000,'INCREASE',3,14,190005,1105,'y660','',9.20E+01,2000,0
0,1,1,2000,'ABILITY',2,2,194505,1565,'y660','',9.43E+01,2000,1
0,1,1,1500,'METHOD',2,2,199006,1355,'y660','',9.65E+01,1500,1
2,7,1,2000,'PALE',3,14,203006,875,'y660','',9.85E+01,2000,0
1,4,1,2500,'ARTICLE',1,14,207506,1350,'y660','_2',1.01E+02,2500,3
1,1,1,2500,'REASON',3,22,212524,1197,'y660','',1.03E+02,2500,1
2,7,1,1500,'DOZEN',3,14,217506,836,'y660','',1.06E+02,1500,0
1,5,1,1500,'BILL',1,14,221505,1062,'y660','',1.08E+02,1500,5
1,6,1,2000,'HOSPITAL',1,14,225506,1141,'y660','',1.10E+02,2000,5
0,6,1,2000,'EXTRA',2,2,230006,691,'y660','',1.12E+02,2000,5
0,1,1,1500,'FORT',1,14,234506,622,'y660','',1.14E+02,1500,1
1,6,1,2500,'MOTHER',3,22,238506,1197,'y660','',1.16E+02,2500,5
0,3,1,1500,'EXECUTIVE',1,14,243506,1142,'y660','',1.19E+02,1500,3
2,7,1,1500,'UNCLE',3,14,247506,1207,'y660','',1.21E+02,1500,0
1,3,1,2500,'FOOT',1,14,251506,918,'y660','',1.23E+02,2500,3
2,7,1,2000,'UNIT',3,14,256506,878,'y660','',1.25E+02,2000,0
2,7,1,2500,'BLOCK',1,22,261006,1338,'y660','',1.28E+02,2500,0
1,6,1,3000,'SHOT',2,2,266006,1604,'y660','',1.30E+02,3000,5
0,6,1,2000,'BATTLE',1,14,271506,789,'y660','',1.33E+02,2000,5
2,7,1,1500,'COLD',3,14,276006,834,'y660','',1.35E+02,1500,0
2,7,1,2000,'DRINK',3,14,280006,1794,'y660','',1.37E+02,2000,0
2,7,1,2000,'DIE',3,14,284505,656,'y660','',1.39E+02,2000,0
1,2,1,2000,'POET',1,14,289006,585,'y660','',1.42E+02,2000,1
2,7,1,1500,'STAND',3,14,293506,835,'y660','',1.44E+02,1500,0
0,3,1,2500,'FALL',3,22,297505,1336,'y660','',1.46E+02,2500,3
2,7,1,2500,'CELL',3,14,302505,927,'y660','',1.48E+02,2500,0
0,6,1,2000,'CONTRACT',2,2,307506,1176,'y660','',1.51E+02,2000,5
2,7,1,2000,'KID',3,14,312006,691,'y660','',1.53E+02,2000,0
2,7,1,2000,'MEAN',3,14,316506,1261,'y660','',1.55E+02,2000,0
0,2,1,3000,'CARE',1,14,321006,632,'y660','',1.58E+02,3000,1
0,4,1,3000,'HALL',1,14,326506,667,'y660','',1.60E+02,3000,3
0,5,2,1500,'PRODUCT',3,22,2006,983,'y660','',-2.00E+00,1500,5
1,4,2,3000,'MARRIAGE',3,22,6006,1288,'y660','',3.00E-03,3000,3
0,2,2,1500,'SIGNAL',1,14,11506,1723,'y660','',2.75E+00,1500,1
1,4,2,1500,'RACE',1,14,15505,655,'y660','',4.75E+00,1500,3
0,1,2,1500,'LORD',3,22,19505,1020,'y660','',6.75E+00,1500,1
1,5,2,2500,'WEIGHT',1,14,23506,889,'y660','',8.75E+00,2500,5
1,4,2,2500,'GUY',1,14,28506,929,'y660','',1.13E+01,2500,3
0,5,2,2000,'BOX',3,22,33506,1100,'y660','',1.38E+01,2000,5
1,1,2,2500,'COST',1,14,38006,935,'y660','',1.60E+01,2500,1
0,1,2,1500,'SCENE',1,14,43006,960,'y660','',1.85E+01,1500,1
2,7,2,1500,'ENGINE',3,14,47006,1280,'y660','',2.05E+01,1500,0
2,7,2,2000,'EXPRESSION',3,14,51006,736,'y660','',2.25E+01,2000,0
0,5,2,1500,'PIECE',3,22,55506,1116,'y660','',2.48E+01,1500,5
1,1,2,2500,'MONEY',1,14,59506,861,'y660','',2.68E+01,2500,1
0,4,2,3000,'WIN',1,14,64506,691,'y660','',2.93E+01,3000,3
0,2,2,2000,'DEEP',1,14,70005,763,'y660','',3.20E+01,2000,1
2,7,2,1500,'DIVISION',3,14,74506,867,'y660','',3.43E+01,1500,0
1,3,2,1500,'CENTURY',1,14,78506,1892,'y660','',3.63E+01,1500,3
2,7,2,2000,'PRODUCTION',1,22,82506,1027,'y660','',3.83E+01,2000,0
1,5,2,1500,'INFLUENCE',1,14,87006,833,'y660','',4.05E+01,1500,5
2,7,2,2500,'BAR',3,14,91005,1119,'y660','',4.25E+01,2500,0
1,6,2,3000,'HILL',1,14,96005,824,'y660','',4.50E+01,3000,5
1,2,2,2000,'SERIES',1,14,101506,1069,'y660','_2_14',4.78E+01,2000,1
1,1,2,2000,'SUBJECT',1,14,106007,1193,'y660','',5.00E+01,2000,1
2,7,2,2000,'MEMORY',2,2,110506,1889,'y660','',5.23E+01,2000,0
2,7,2,2500,'CORPORATION',3,14,115006,1469,'y660','',5.45E+01,2500,0
1,2,2,2500,'STORE',2,2,120006,1000,'y660','',5.70E+01,2500,1
1,6,2,2000,'BREATH',1,14,125006,1680,'y660','',5.95E+01,2000,5
0,4,2,2500,'MAJORITY',3,22,129506,1065,'y660','',6.18E+01,2500,3
0,3,2,1500,'DIFFERENCE',1,14,134506,1890,'y660','',6.43E+01,1500,3
1,4,2,2000,'TRIAL',1,14,138506,1426,'y660','',6.63E+01,2000,3
2,7,2,2000,'PAGE',3,14,143006,1906,'y660','',6.85E+01,2000,0
0,1,2,2000,'COUNCIL',99,0,147506,Inf,'y660','',7.08E+01,2000,1
2,7,2,2500,'ROLE',3,14,152007,920,'y660','',7.30E+01,2500,0
2,7,2,2000,'ATMOSPHERE',3,14,157006,1262,'y660','',7.55E+01,2000,0
0,5,2,2500,'TROUBLE',3,22,161506,1227,'y660','',7.78E+01,2500,5
2,7,2,2000,'CHINA',3,14,166506,787,'y660','',8.03E+01,2000,0
2,7,2,1500,'TRY',3,14,171006,797,'y660','',8.25E+01,1500,0
2,7,2,1500,'PROFESSOR',3,14,175006,848,'y660','',8.45E+01,1500,0
0,2,2,2000,'CUT',1,14,179005,754,'y660','',8.65E+01,2000,1
0,6,2,1500,'THEME',1,14,183506,538,'y660','',8.88E+01,1500,5
1,3,2,2500,'PRIVATE',1,14,187506,1003,'y660','',9.08E+01,2500,3
2,7,2,1500,'BUDGET',2,2,192506,1874,'y660','',9.33E+01,1500,0
1,1,2,3000,'RESPECT',3,22,196506,1829,'y660','',9.53E+01,3000,1
2,7,2,1500,'SEAT',1,22,202005,1270,'y660','',9.80E+01,1500,0
0,6,2,2500,'TERM',1,14,206006,1335,'y660','',1.00E+02,2500,5
0,6,2,2500,'REAR',1,14,211006,1680,'y660','',1.03E+02,2500,5
1,2,2,2500,'WAIT',1,14,216006,1975,'y660','',1.05E+02,2500,1
2,7,2,2500,'EVIDENCE',3,14,221006,1150,'y660','',1.08E+02,2500,0
2,7,2,2500,'MORNING',3,14,226006,1336,'y660','',1.10E+02,2500,0
0,3,2,2000,'DUTY',1,14,231006,1101,'y660','',1.13E+02,2000,3
0,4,2,3000,'LEAD',1,14,235505,1052,'y660','',1.15E+02,3000,3
2,7,2,2000,'OPENING',1,22,241006,1042,'y660','',1.18E+02,2000,0
2,7,2,1500,'AGREEMENT',3,14,245506,1372,'y660','',1.20E+02,1500,0
2,7,2,3000,'BAY',99,0,249505,Inf,'y660','',1.22E+02,3000,0
0,4,2,1500,'DREAM',1,14,255006,912,'y660','',1.25E+02,1500,3
2,7,2,1500,'FILL',3,14,259005,1279,'y660','',1.27E+02,1500,0
2,7,2,2500,'MAIN',3,14,263006,2543,'y660','',1.29E+02,2500,0
1,6,2,2500,'SEARCH',2,2,268006,1013,'y660','',1.31E+02,2500,5
0,1,2,2000,'BIRTH',1,14,273006,1088,'y660','',1.34E+02,2000,1
0,2,2,2500,'TRADITION',1,14,277506,1034,'y660','',1.36E+02,2500,1
0,3,2,2500,'ANSWER',2,2,282506,1314,'y660','',1.38E+02,2500,3
2,7,2,2000,'TRIP',3,14,287505,1610,'y660','',1.41E+02,2000,0
1,5,2,1500,'COUSIN',2,2,292006,1239,'y660','',1.43E+02,1500,5
1,6,2,2000,'RISK',1,14,296006,1350,'y660','',1.45E+02,2000,5
0,6,2,2000,'EDGE',1,14,300505,1076,'y660','',1.47E+02,2000,5
1,2,2,1500,'ATTITUDE',3,22,305006,1520,'y660','',1.50E+02,1500,1
2,7,2,2000,'FIRE',3,14,309005,991,'y660','',1.52E+02,2000,0
0,3,2,2500,'LITERATURE',1,14,313506,1341,'y660','',1.54E+02,2500,3
1,3,2,1500,'COMMITTEE',1,14,318506,946,'y660','',1.56E+02,1500,3
1,5,2,2500,'DROVE',1,14,322506,1141,'y660','',1.58E+02,2500,5
1,3,2,2000,'LEADER',2,2,327506,1851,'y660','',1.61E+02,2000,3
2,7,3,2500,'LIE',2,2,2006,1353,'y660','',-2.00E+00,2500,0
0,5,3,1500,'WIFE',1,14,7006,1589,'y660','',5.03E-01,1500,5
1,1,3,2000,'RISE',1,14,11006,1219,'y660','',2.50E+00,2000,1
1,5,3,2000,'STOP',1,14,15506,1069,'y660','',4.75E+00,2000,5
1,1,3,1500,'DESK',2,2,20006,969,'y660','',7.00E+00,1500,1
0,6,3,1500,'COURT',1,14,24006,1515,'y660','',9.00E+00,1500,5
0,5,3,2000,'PRODUCE',3,22,28006,1100,'y660','',1.10E+01,2000,5
1,2,3,2500,'WISH',1,14,32506,1000,'y660','',1.33E+01,2500,1
1,6,3,1500,'FREEDOM',2,2,37506,895,'y660','',1.58E+01,1500,5
0,6,3,1500,'PHILOSOPHY',3,22,41506,1646,'y660','',1.78E+01,1500,5
2,7,3,2000,'FEAR',99,0,45506,Inf,'y660','',1.98E+01,2000,0
1,6,3,2500,'COOL',1,14,50006,1641,'y660','',2.20E+01,2500,5
1,2,3,2500,'COMMUNICATION',2,2,55007,865,'y660','',2.45E+01,2500,1
0,3,3,2000,'THEORY',2,2,60006,797,'y660','',2.70E+01,2000,3
2,7,3,1500,'BREAK',3,14,64506,937,'y660','',2.93E+01,1500,0
1,3,3,2000,'PORTION',1,14,68506,1237,'y660','',3.13E+01,2000,3
1,1,3,2000,'CONFIDENCE',3,22,73006,1042,'y660','',3.35E+01,2000,1
2,7,3,1500,'PERSONNEL',3,14,77506,718,'y660','',3.58E+01,1500,0
0,1,3,2000,'PHASE',1,14,81506,718,'y660','',3.78E+01,2000,1
2,7,3,1500,'EXTREME',3,14,86006,1533,'y660','',4.00E+01,1500,0
1,3,3,2500,'CORNER',1,14,90006,1433,'y660','',4.20E+01,2500,3
0,5,3,2500,'QUALITY',1,14,95006,819,'y660','',4.45E+01,2500,5
2,7,3,3000,'ATTEMPT',2,2,100006,909,'y660','',4.70E+01,3000,0
2,7,3,2500,'MISS',3,14,105506,639,'y660','',4.98E+01,2500,0
2,7,3,1500,'LOVE',3,14,110506,1254,'y660','',5.23E+01,1500,0
0,4,3,1500,'TREATMENT',99,0,114506,Inf,'y660','',5.43E+01,1500,3
1,4,3,2500,'KEEP',1,14,118505,746,'y660','',5.63E+01,2500,3
2,7,3,2000,'MONTH',3,14,123506,670,'y660','',5.88E+01,2000,0
0,1,3,2000,'DEGREE',1,14,128006,1885,'y660','',6.10E+01,2000,1
2,7,3,2500,'SYMBOL',3,14,132506,1336,'y660','',6.33E+01,2500,0
0,3,3,2000,'NOVEL',1,14,137506,641,'y660','',6.58E+01,2000,3
2,7,3,2500,'COMPETITION',1,22,142006,921,'y660','',6.80E+01,2500,0
1,2,3,2000,'POETRY',3,22,147006,1142,'y660','',7.05E+01,2000,1
0,2,3,1500,'STEP',1,14,151505,1523,'y660','',7.28E+01,1500,1
0,1,3,2500,'VICTORY',2,2,155506,1487,'y660','',7.48E+01,2500,1
0,4,3,1500,'THICK',1,14,160506,1017,'y660','',7.73E+01,1500,3
2,7,3,2000,'SUMMER',3,14,164506,1673,'y660','',7.93E+01,2000,0
2,7,3,2500,'PERSON',2,2,169006,1253,'y660','',8.15E+01,2500,0
2,7,3,2500,'MARKET',3,14,174006,813,'y660','',8.40E+01,2500,0
1,3,3,3000,'RIVER',2,2,179006,1028,'y660','',8.65E+01,3000,3
2,7,3,2500,'APARTMENT',3,14,184506,984,'y660','',8.93E+01,2500,0
1,6,3,1500,'PAYMENT',1,14,189506,834,'y660','',9.18E+01,1500,5
0,2,3,2500,'RELATION',2,2,193506,1439,'y660','',9.38E+01,2500,1
1,3,3,2000,'DEVICE',1,14,198506,854,'y660','',9.63E+01,2000,3
2,7,3,2000,'PRINCIPAL',99,0,203006,Inf,'y660','',9.85E+01,2000,0
2,7,3,2000,'SUCCESS',2,2,207506,1070,'y660','',1.01E+02,2000,0
1,5,3,1500,'BENEFIT',99,0,212006,Inf,'y660','',1.03E+02,1500,5
2,7,3,1500,'TAX',2,2,216005,1116,'y660','',1.05E+02,1500,0
0,6,3,1500,'SHORE',2,2,220006,781,'y660','',1.07E+02,1500,5
2,7,3,1500,'SPRING',3,14,224006,826,'y660','',1.09E+02,1500,0
1,4,3,2500,'JACK',1,14,228006,1081,'y660','',1.11E+02,2500,3
2,7,3,2000,'GENERATION',2,2,233006,2242,'y660','',1.14E+02,2000,0
2,7,3,3000,'BEAUTY',3,14,237506,992,'y660','',1.16E+02,3000,0
0,6,3,1500,'NECK',1,14,243006,2417,'y660','',1.19E+02,1500,5
1,5,3,1500,'TRUTH',2,2,247006,2437,'y660','',1.21E+02,1500,5
2,7,3,2500,'LACK',3,14,251006,2133,'y660','',1.23E+02,2500,0
0,2,3,2000,'CAPTAIN',1,14,256006,878,'y660','',1.25E+02,2000,1
1,5,3,1500,'TASK',1,14,260506,2248,'y660','',1.27E+02,1500,5
0,1,3,1500,'MOON',99,0,264506,Inf,'y660','',1.29E+02,1500,1
2,7,3,1500,'TOWN',3,14,268506,728,'y660','',1.31E+02,1500,0
2,7,3,2500,'CAREER',3,14,272506,2184,'y660','',1.33E+02,2500,0
0,3,3,2500,'CIRCLE',1,14,277506,1249,'y660','',1.36E+02,2500,3
0,3,3,2500,'DEPARTMENT',1,14,282506,824,'y660','',1.38E+02,2500,3
0,4,3,2000,'FAST',99,0,287505,Inf,'y660','',1.41E+02,2000,3
1,2,3,2000,'PAIR',1,14,292005,686,'y660','',1.43E+02,2000,1
1,4,3,2500,'SECRETARY',1,14,296506,2150,'y660','',1.45E+02,2500,3
0,2,3,2500,'DEAL',1,14,301505,1746,'y660','',1.48E+02,2500,1
1,1,3,2000,'RED',99,0,306505,Inf,'y660','',1.50E+02,2000,1
1,6,3,3000,'HALF',1,14,311005,647,'y660','',1.53E+02,3000,5
0,4,3,3000,'STUDENT',1,14,316506,871,'y660','',1.55E+02,3000,3
1,4,3,2000,'FRAME',2,2,322006,1962,'y660','',1.58E+02,2000,3
0,5,3,3000,'COLLEGE',1,14,326506,1432,'y660','',1.60E+02,3000,5
1,2,4,2500,'PROPERTY',2,2,2006,1638,'y660','',-2.00E+00,2500,1
1,6,4,3000,'WEST',1,14,7006,733,'y660','',5.03E-01,3000,5
1,3,4,1500,'EVENT',1,14,12506,754,'y660','',3.25E+00,1500,3
2,7,4,1500,'PLAY',3,14,16506,1219,'y660','',5.25E+00,1500,0
2,7,4,1500,'SPEECH',3,14,20506,1314,'y660','',7.25E+00,1500,0
0,3,4,2500,'TALK',1,14,24505,1475,'y660','',9.25E+00,2500,3
1,6,4,2000,'DUST',1,14,29506,1915,'y660','',1.18E+01,2000,5
1,4,4,2500,'COLUMN',1,14,34006,2280,'y660','',1.40E+01,2500,3
2,7,4,2500,'COVER',99,0,39006,Inf,'y660','',1.65E+01,2500,0
2,7,4,2000,'WEEK',2,2,44006,1495,'y660','',1.90E+01,2000,0
2,7,4,2000,'ESTATE',3,14,48506,1206,'y660','',2.13E+01,2000,0
1,6,4,2000,'TRAIN',99,0,53006,Inf,'y660','',2.35E+01,2000,5
1,5,4,2500,'QUESTION',3,22,57506,1036,'y660','',2.58E+01,2500,5
0,1,4,3000,'POSITION',1,14,62506,1682,'y660','',2.83E+01,3000,1
1,5,4,2500,'FAIR',1,14,68006,1417,'y660','',3.10E+01,2500,5
1,5,4,2000,'MANAGEMENT',3,22,73006,1102,'y660','',3.35E+01,2000,5
0,6,4,2000,'TRAVEL',1,14,77506,1577,'y660','',3.58E+01,2000,5
0,6,4,2500,'MASTER',1,14,82006,2313,'y660','',3.80E+01,2500,5
1,2,4,2000,'AIR',2,2,87005,2259,'y660','',4.05E+01,2000,1
2,7,4,1500,'SAVE',3,14,91505,909,'y660','',4.28E+01,1500,0
1,1,4,1500,'BIT',2,2,95506,1643,'y660','',4.48E+01,1500,1
0,6,4,2000,'KING',2,2,99506,1274,'y660','',4.68E+01,2000,5
1,1,4,2500,'BEAT',3,22,104007,1798,'y660','',4.90E+01,2500,1
0,1,4,3000,'DANCE',2,2,109006,1854,'y660','',5.15E+01,3000,1
2,7,4,2500,'ESCAPE',3,14,114506,964,'y660','',5.43E+01,2500,0
2,7,4,2500,'JUNIOR',3,14,119506,1180,'y660','',5.68E+01,2500,0
0,5,4,2500,'ADMINISTRATION',3,22,124506,1105,'y660','',5.93E+01,2500,5
1,1,4,1500,'PEACE',3,22,129506,1610,'y660','',6.18E+01,1500,1
1,3,4,2000,'MESSAGE',2,2,133506,1566,'y660','',6.38E+01,2000,3
2,7,4,2500,'HUSBAND',3,14,138006,1226,'y660','',6.60E+01,2500,0
0,5,4,2500,'PRIMARY',99,0,143006,Inf,'y660','',6.85E+01,2500,5
1,1,4,2000,'EIGHT',1,14,148006,901,'y660','',7.10E+01,2000,1
1,5,4,2000,'CHAIN',2,2,152506,1572,'y660','',7.33E+01,2000,5
1,3,4,1500,'JUDGE',2,2,157006,1072,'y660','',7.55E+01,1500,3
2,7,4,2500,'MOVE',2,2,161006,2062,'y660','',7.75E+01,2500,0
2,7,4,1500,'COAST',2,2,166006,2517,'y660','',8.00E+01,1500,0
2,7,4,2000,'HEADQUARTERS',99,0,170006,Inf,'y660','',8.20E+01,2000,0
0,3,4,1500,'CROWD',1,14,174506,853,'y660','',8.43E+01,1500,3
2,7,4,1500,'BREAKFAST',2,2,178506,1188,'y660','',8.63E+01,1500,0
