'type','encrun','retrun','jit','Word','score','Response','RAWONSET','RT','subject','otherResps','ONSETtr','jit','enctype'
2,7,2,2500,'MAIN',1,22,263006,1583,'o102','',1.29E+02,2500,0
1,6,2,2500,'SEARCH',3,22,268006,1058,'o102','',1.31E+02,2500,5
0,1,2,2000,'BIRTH',2,2,273006,929,'o102','',1.34E+02,2000,1
0,2,2,2500,'TRADITION',3,22,277506,1434,'o102','',1.36E+02,2500,1
0,3,2,2500,'ANSWER',1,14,282506,1714,'o102','',1.38E+02,2500,3
2,7,2,2000,'TRIP',2,2,287505,1461,'o102','',1.41E+02,2000,0
1,5,2,1500,'COUSIN',1,14,292006,2370,'o102','',1.43E+02,1500,5
1,6,2,2000,'RISK',3,22,296005,1176,'o102','_2',1.45E+02,2000,5
0,6,2,2000,'EDGE',3,22,300506,765,'o102','',1.47E+02,2000,5
1,2,2,1500,'ATTITUDE',3,22,305006,1361,'o102','',1.50E+02,1500,1
2,7,2,2000,'FIRE',3,14,309005,892,'o102','',1.52E+02,2000,0
0,3,2,2500,'LITERATURE',1,14,313506,1891,'o102','',1.54E+02,2500,3
1,3,2,1500,'COMMITTEE',1,14,318506,2301,'o102','',1.56E+02,1500,3
1,5,2,2500,'DROVE',2,2,322506,1467,'o102','',1.58E+02,2500,5
1,3,2,2000,'LEADER',2,2,327506,1067,'o102','',1.61E+02,2000,3
2,7,3,2500,'LIE',3,14,2005,1394,'o102','',-2.00E+00,2500,0
0,5,3,1500,'WIFE',1,14,7006,1308,'o102','',5.03E-01,1500,5
1,1,3,2000,'RISE',1,14,11005,1364,'o102','',2.50E+00,2000,1
1,5,3,2000,'STOP',1,14,15505,1000,'o102','',4.75E+00,2000,5
1,1,3,1500,'DESK',1,14,20006,1729,'o102','',7.00E+00,1500,1
0,6,3,1500,'COURT',2,2,24006,1874,'o102','_2',9.00E+00,1500,5
0,5,3,2000,'PRODUCE',3,22,28006,954,'o102','',1.10E+01,2000,5
1,2,3,2500,'WISH',2,2,32506,725,'o102','',1.33E+01,2500,1
1,6,3,1500,'FREEDOM',3,22,37506,1040,'o102','_2',1.58E+01,1500,5
0,6,3,1500,'PHILOSOPHY',3,22,41506,1270,'o102','',1.78E+01,1500,5
2,7,3,2000,'FEAR',3,14,45505,2136,'o102','',1.98E+01,2000,0
1,6,3,2500,'COOL',2,2,50006,1251,'o102','',2.20E+01,2500,5
1,2,3,2500,'COMMUNICATION',3,22,55007,1540,'o102','',2.45E+01,2500,1
0,3,3,2000,'THEORY',2,2,60006,1056,'o102','',2.70E+01,2000,3
2,7,3,1500,'BREAK',3,14,64506,1502,'o102','',2.93E+01,1500,0
1,3,3,2000,'PORTION',2,2,68506,917,'o102','',3.13E+01,2000,3
1,1,3,2000,'CONFIDENCE',2,2,73006,1457,'o102','',3.35E+01,2000,1
2,7,3,1500,'PERSONNEL',3,14,77506,887,'o102','',3.58E+01,1500,0
0,1,3,2000,'PHASE',1,14,81506,892,'o102','',3.78E+01,2000,1
2,7,3,1500,'EXTREME',3,14,86006,1163,'o102','',4.00E+01,1500,0
1,3,3,2500,'CORNER',1,14,90006,908,'o102','',4.20E+01,2500,3
0,5,3,2500,'QUALITY',2,2,95006,908,'o102','',4.45E+01,2500,5
2,7,3,3000,'ATTEMPT',2,2,100006,2394,'o102','',4.70E+01,3000,0
2,7,3,2500,'MISS',3,14,105506,879,'o102','',4.98E+01,2500,0
2,7,3,1500,'LOVE',3,14,110506,864,'o102','',5.23E+01,1500,0
0,4,3,1500,'TREATMENT',1,14,114506,999,'o102','',5.43E+01,1500,3
1,4,3,2500,'KEEP',1,14,118505,711,'o102','',5.63E+01,2500,3
2,7,3,2000,'MONTH',1,22,123506,1400,'o102','_2',5.88E+01,2000,0
0,1,3,2000,'DEGREE',2,2,128006,2305,'o102','',6.10E+01,2000,1
2,7,3,2500,'SYMBOL',3,14,132506,845,'o102','',6.33E+01,2500,0
0,3,3,2000,'NOVEL',3,22,137506,1031,'o102','_2',6.58E+01,2000,3
2,7,3,2500,'COMPETITION',1,22,142006,981,'o102','',6.80E+01,2500,0
1,2,3,2000,'POETRY',1,14,147006,2496,'o102','',7.05E+01,2000,1
0,2,3,1500,'STEP',1,14,151507,990,'o102','',7.28E+01,1500,1
0,1,3,2500,'VICTORY',2,2,155506,937,'o102','',7.48E+01,2500,1
0,4,3,1500,'THICK',1,14,160506,702,'o102','',7.73E+01,1500,3
2,7,3,2000,'SUMMER',3,14,164506,727,'o102','',7.93E+01,2000,0
2,7,3,2500,'PERSON',3,14,169006,1002,'o102','',8.15E+01,2500,0
2,7,3,2500,'MARKET',1,22,174006,3473,'o102','_2',8.40E+01,2500,0
1,3,3,3000,'RIVER',1,14,179006,1473,'o102','',8.65E+01,3000,3
2,7,3,2500,'APARTMENT',3,14,184506,958,'o102','',8.93E+01,2500,0
1,6,3,1500,'PAYMENT',1,14,189506,984,'o102','',9.18E+01,1500,5
0,2,3,2500,'RELATION',1,14,193506,2349,'o102','',9.38E+01,2500,1
1,3,3,2000,'DEVICE',2,2,198506,1094,'o102','',9.63E+01,2000,3
2,7,3,2000,'PRINCIPAL',3,14,203006,1444,'o102','',9.85E+01,2000,0
2,7,3,2000,'SUCCESS',3,14,207506,855,'o102','',1.01E+02,2000,0
1,5,3,1500,'BENEFIT',1,14,212006,1305,'o102','',1.03E+02,1500,5
2,7,3,1500,'TAX',3,14,216005,746,'o102','',1.05E+02,1500,0
0,6,3,1500,'SHORE',2,2,220006,1130,'o102','',1.07E+02,1500,5
2,7,3,1500,'SPRING',3,14,224006,811,'o102','',1.09E+02,1500,0
1,4,3,2500,'JACK',1,14,228006,761,'o102','',1.11E+02,2500,3
2,7,3,2000,'GENERATION',3,14,233006,1091,'o102','',1.14E+02,2000,0
2,7,3,3000,'BEAUTY',3,14,237506,2406,'o102','',1.16E+02,3000,0
0,6,3,1500,'NECK',2,2,243006,1597,'o102','',1.19E+02,1500,5
1,5,3,1500,'TRUTH',1,14,247006,2577,'o102','',1.21E+02,1500,5
2,7,3,2500,'LACK',3,14,251006,937,'o102','',1.23E+02,2500,0
0,2,3,2000,'CAPTAIN',3,22,256006,1212,'o102','',1.25E+02,2000,1
1,5,3,1500,'TASK',2,2,260506,993,'o102','',1.27E+02,1500,5
0,1,3,1500,'MOON',1,14,264506,688,'o102','',1.29E+02,1500,1
2,7,3,1500,'TOWN',3,14,268506,1208,'o102','',1.31E+02,1500,0
2,7,3,2500,'CAREER',2,2,272506,1173,'o102','',1.33E+02,2500,0
0,3,3,2500,'CIRCLE',3,22,277506,1159,'o102','',1.36E+02,2500,3
0,3,3,2500,'DEPARTMENT',2,2,282506,1399,'o102','',1.38E+02,2500,3
0,4,3,2000,'FAST',1,14,287505,1550,'o102','',1.41E+02,2000,3
1,2,3,2000,'PAIR',2,2,292005,1131,'o102','',1.43E+02,2000,1
1,4,3,2500,'SECRETARY',1,14,296506,1205,'o102','',1.45E+02,2500,3
0,2,3,2500,'DEAL',1,14,301506,1830,'o102','',1.48E+02,2500,1
1,1,3,2000,'RED',1,14,306505,1621,'o102','',1.50E+02,2000,1
1,6,3,3000,'HALF',1,14,311006,1076,'o102','',1.53E+02,3000,5
0,4,3,3000,'STUDENT',2,2,316506,911,'o102','',1.55E+02,3000,3
1,4,3,2000,'FRAME',1,14,322006,1451,'o102','',1.58E+02,2000,3
0,5,3,3000,'COLLEGE',2,2,326506,741,'o102','',1.60E+02,3000,5
1,2,4,2500,'PROPERTY',2,2,2007,1811,'o102','',-2.00E+00,2500,1
1,6,4,3000,'WEST',3,22,7006,1363,'o102','',5.03E-01,3000,5
1,3,4,1500,'EVENT',1,14,12506,1313,'o102','',3.25E+00,1500,3
2,7,4,1500,'PLAY',3,14,16505,854,'o102','',5.25E+00,1500,0
2,7,4,1500,'SPEECH',3,14,20506,1048,'o102','',7.25E+00,1500,0
0,3,4,2500,'TALK',1,14,24505,825,'o102','',9.25E+00,2500,3
1,6,4,2000,'DUST',3,22,29506,1129,'o102','',1.18E+01,2000,5
1,4,4,2500,'COLUMN',1,14,34006,949,'o102','',1.40E+01,2500,3
2,7,4,2500,'COVER',3,14,39006,899,'o102','',1.65E+01,2500,0
2,7,4,2000,'WEEK',3,14,44005,1181,'o102','',1.90E+01,2000,0
2,7,4,2000,'ESTATE',3,14,48506,1095,'o102','',2.13E+01,2000,0
1,6,4,2000,'TRAIN',2,2,53006,1450,'o102','',2.35E+01,2000,5
1,5,4,2500,'QUESTION',1,14,57506,1586,'o102','',2.58E+01,2500,5
0,1,4,3000,'POSITION',3,22,62506,961,'o102','',2.83E+01,3000,1
1,5,4,2500,'FAIR',1,14,68006,1331,'o102','',3.10E+01,2500,5
1,5,4,2000,'MANAGEMENT',1,14,73006,1906,'o102','',3.35E+01,2000,5
0,6,4,2000,'TRAVEL',2,2,77506,1262,'o102','',3.58E+01,2000,5
0,6,4,2500,'MASTER',1,14,82006,1732,'o102','',3.80E+01,2500,5
1,2,4,2000,'AIR',1,14,87005,1098,'o102','',4.05E+01,2000,1
2,7,4,1500,'SAVE',3,14,91506,967,'o102','',4.28E+01,1500,0
1,1,4,1500,'BIT',1,14,95505,1034,'o102','',4.48E+01,1500,1
0,6,4,2000,'KING',2,2,99505,1019,'o102','',4.68E+01,2000,5
1,1,4,2500,'BEAT',1,14,104006,1618,'o102','',4.90E+01,2500,1
0,1,4,3000,'DANCE',3,22,109006,1033,'o102','',5.15E+01,3000,1
2,7,4,2500,'ESCAPE',3,14,114506,1209,'o102','',5.43E+01,2500,0
2,7,4,2500,'JUNIOR',3,14,119506,999,'o102','',5.68E+01,2500,0
0,5,4,2500,'ADMINISTRATION',2,2,124506,1134,'o102','',5.93E+01,2500,5
1,1,4,1500,'PEACE',1,14,129505,1416,'o102','',6.18E+01,1500,1
1,3,4,2000,'MESSAGE',2,2,133506,1015,'o102','',6.38E+01,2000,3
2,7,4,2500,'HUSBAND',3,14,138006,1275,'o102','',6.60E+01,2500,0
0,5,4,2500,'PRIMARY',1,14,143006,2140,'o102','',6.85E+01,2500,5
1,1,4,2000,'EIGHT',1,14,148005,957,'o102','',7.10E+01,2000,1
1,5,4,2000,'CHAIN',1,14,152506,1486,'o102','',7.33E+01,2000,5
1,3,4,1500,'JUDGE',1,14,157006,1221,'o102','',7.55E+01,1500,3
2,7,4,2500,'MOVE',3,14,161006,1201,'o102','',7.75E+01,2500,0
2,7,4,1500,'COAST',3,14,166006,2067,'o102','',8.00E+01,1500,0
2,7,4,2000,'HEADQUARTERS',3,14,170006,1037,'o102','',8.20E+01,2000,0
0,3,4,1500,'CROWD',2,2,174506,2342,'o102','',8.43E+01,1500,3
2,7,4,1500,'BREAKFAST',3,14,178506,1062,'o102','',8.63E+01,1500,0
2,7,4,1500,'EQUIPMENT',3,14,182506,1273,'o102','',8.83E+01,1500,0
2,7,4,2500,'OIL',3,14,186505,799,'o102','',9.03E+01,2500,0
0,4,4,3000,'IMPACT',1,14,191506,1193,'o102','',9.28E+01,3000,3
1,4,4,1500,'SPOKE',1,14,197006,914,'o102','',9.55E+01,1500,3
2,7,4,1500,'ISSUE',1,22,201006,1214,'o102','_2',9.75E+01,1500,0
0,3,4,1500,'FLOOR',1,14,205007,1028,'o102','',9.95E+01,1500,3
0,5,4,1500,'AUDIENCE',2,2,209006,1404,'o102','',1.02E+02,1500,5
2,7,4,2000,'NOTICE',3,14,213006,884,'o102','',1.04E+02,2000,0
0,4,4,2500,'LOSS',1,14,217505,1026,'o102','',1.06E+02,2500,3
2,7,4,2000,'CONFERENCE',2,2,222506,1270,'o102','',1.08E+02,2000,0
2,7,4,2000,'UNIFORM',3,14,227006,835,'o102','',1.11E+02,2000,0
1,2,4,2500,'INSTANCE',1,14,231506,1746,'o102','',1.13E+02,2500,1
0,4,4,2000,'STAFF',1,14,236505,1297,'o102','',1.15E+02,2000,3
0,2,4,2000,'ORCHESTRA',1,14,241006,916,'o102','',1.18E+02,2000,1
1,4,4,2000,'INDIVIDUAL',1,14,245506,1741,'o102','',1.20E+02,2000,3
2,7,4,1500,'CONTENT',2,2,250006,2102,'o102','',1.22E+02,1500,0
2,7,4,3000,'CLOSER',3,14,254006,942,'o102','',1.24E+02,3000,0
0,5,4,1500,'MASS',99,0,259506,Inf,'o102','',1.27E+02,1500,5
0,1,4,1500,'POST',1,14,263507,966,'o102','',1.29E+02,1500,1
0,2,4,1500,'COMBINATION',1,14,267507,2072,'o102','',1.31E+02,1500,1
1,4,4,2000,'BACKGROUND',1,14,271506,1913,'o102','',1.33E+02,2000,3
0,6,4,3000,'UNIVERSITY',2,2,276006,1513,'o102','',1.35E+02,3000,5
2,7,4,2000,'SECURITY',3,14,281506,1558,'o102','',1.38E+02,2000,0
2,7,4,2500,'VOTE',3,14,286005,1030,'o102','',1.40E+02,2500,0
2,7,4,1500,'HOTEL',3,14,291006,1154,'o102','',1.43E+02,1500,0
1,3,4,2500,'RATE',1,14,295006,1034,'o102','',1.45E+02,2500,3
1,6,4,1500,'CHIEF',2,2,300007,1248,'o102','',1.47E+02,1500,5
0,2,4,2500,'EVENING',1,14,304007,794,'o102','',1.49E+02,2500,1
0,4,4,2500,'FIGHT',1,14,309006,765,'o102','',1.52E+02,2500,3
1,2,4,2500,'PARK',1,14,314006,1025,'o102','',1.54E+02,2500,1
0,2,4,2000,'GOLD',1,14,319005,1051,'o102','',1.57E+02,2000,1
0,3,4,2000,'SIGN',1,14,323506,1041,'o102','',1.59E+02,2000,3
0,1,4,1500,'PASS',2,2,328005,1237,'o102','',1.61E+02,1500,1
0,3,5,3000,'MEMBER',1,14,2006,2861,'o102','',-2.00E+00,3000,3
2,7,5,1500,'STORY',3,14,7506,1616,'o102','',7.53E-01,1500,0
0,6,5,2500,'CROSS',1,14,11506,1041,'o102','',2.75E+00,2500,5
0,5,5,2500,'PLATFORM',1,14,16506,1451,'o102','',5.25E+00,2500,5
1,2,5,2500,'INCOME',1,14,21506,2412,'o102','',7.75E+00,2500,1
1,4,5,2500,'FLESH',1,14,26506,1682,'o102','',1.03E+01,2500,3
2,7,5,1500,'ADVANTAGE',99,0,31506,Inf,'o102','',1.28E+01,1500,0
0,5,5,2000,'CENT',1,14,35505,1148,'o102','',1.48E+01,2000,5
2,7,5,2500,'REVOLUTION',3,14,40006,1933,'o102','',1.70E+01,2500,0
0,3,5,1500,'HEAT',1,14,45007,1182,'o102','',1.95E+01,1500,3
1,4,5,1500,'SKY',1,14,49005,669,'o102','',2.15E+01,1500,3
2,7,5,2000,'TOUCH',3,14,53006,1173,'o102','',2.35E+01,2000,0
0,2,5,2000,'EAST',3,22,57505,2380,'o102','_14_2',2.58E+01,2000,1
1,3,5,2000,'WALL',1,14,62006,944,'o102','',2.80E+01,2000,3
2,7,5,2500,'COMMAND',3,14,66506,1984,'o102','',3.03E+01,2500,0
1,5,5,1500,'RAIN',1,14,71506,1940,'o102','',3.28E+01,1500,5
1,6,5,2000,'NARROW',2,2,75506,1690,'o102','',3.48E+01,2000,5
0,2,5,1500,'ECONOMY',3,22,80006,960,'o102','_2',3.70E+01,1500,1
2,7,5,2500,'WALK',2,2,84006,1695,'o102','',3.90E+01,2500,0
0,4,5,3000,'BABY',1,14,89006,1310,'o102','',4.15E+01,3000,3
2,7,5,1500,'APPROVAL',1,22,94507,1480,'o102','_2',4.43E+01,1500,0
1,5,5,2000,'JOB',2,2,98506,1656,'o102','',4.63E+01,2000,5
2,7,5,2000,'CATTLE',3,14,103006,871,'o102','',4.85E+01,2000,0
0,4,5,1500,'BRILLIANT',1,14,107506,1692,'o102','',5.08E+01,1500,3
0,1,5,1500,'FUTURE',2,2,111506,947,'o102','',5.28E+01,1500,1
2,7,5,2500,'MANNER',2,2,115506,1737,'o102','',5.48E+01,2500,0
1,4,5,1500,'PLEASURE',3,22,120506,1362,'o102','',5.73E+01,1500,3
2,7,5,2000,'HAIR',3,14,124507,1192,'o102','',5.93E+01,2000,0
1,2,5,2500,'BOTTLE',2,2,129006,1253,'o102','',6.15E+01,2500,1
1,5,5,2500,'FILE',1,14,134007,1067,'o102','',6.40E+01,2500,5
0,2,5,3000,'DECISION',2,2,139006,1048,'o102','',6.65E+01,3000,1
2,7,5,1500,'FINE',3,14,144505,795,'o102','',6.93E+01,1500,0
0,4,5,2500,'ROAD',1,14,148506,809,'o102','',7.13E+01,2500,3
2,7,5,1500,'NATURE',3,14,153506,979,'o102','_14',7.38E+01,1500,0
1,1,5,2500,'POOL',2,2,157506,1474,'o102','',7.58E+01,2500,1
2,7,5,2000,'DETECTIVE',3,14,162506,1210,'o102','',7.83E+01,2000,0
0,6,5,2500,'MARCH',2,2,167006,1540,'o102','',8.05E+01,2500,5
0,1,5,2000,'REAL',2,2,172005,1096,'o102','',8.30E+01,2000,1
1,2,5,2500,'SPIRIT',2,2,176506,970,'o102','',8.53E+01,2500,1
1,1,5,2500,'EXCHANGE',1,14,181506,1251,'o102','',8.78E+01,2500,1
0,1,5,1500,'DATE',1,14,186505,972,'o102','',9.03E+01,1500,1
1,6,5,3000,'AGE',2,2,190505,1562,'o102','',9.23E+01,3000,5
1,6,5,2000,'INSTITUTE',2,2,196006,1092,'o102','',9.50E+01,2000,5
2,7,5,2500,'TASTE',3,14,200505,1093,'o102','',9.73E+01,2500,0
0,6,5,1500,'NEWS',1,14,205506,1367,'o102','',9.98E+01,1500,5
2,7,5,2000,'YOUTH',3,14,209506,912,'o102','',1.02E+02,2000,0
2,7,5,2000,'SONG',3,14,214006,1198,'o102','',1.04E+02,2000,0
0,5,5,2000,'BAND',2,2,218506,1108,'o102','',1.06E+02,2000,5
1,3,5,1500,'BUY',1,14,223005,1334,'o102','',1.09E+02,1500,3
0,3,5,2000,'SHAPE',3,22,227006,1223,'o102','',1.11E+02,2000,3
0,3,5,1500,'MACHINE',2,2,231506,1128,'o102','',1.13E+02,1500,3
0,1,5,1500,'SOLUTION',2,2,235506,924,'o102','',1.15E+02,1500,1
2,7,5,2000,'CORPS',3,14,239506,994,'o102','',1.17E+02,2000,0
1,6,5,2000,'CAPACITY',2,2,244006,829,'o102','',1.19E+02,2000,5
2,7,5,2500,'INFORMATION',2,2,248506,865,'o102','',1.21E+02,2500,0
2,7,5,3000,'BEAR',3,14,253506,1340,'o102','',1.24E+02,3000,0
1,5,5,1500,'CONDITION',3,22,259006,994,'o102','',1.27E+02,1500,5
2,7,5,2000,'TEST',3,14,263005,1096,'o102','',1.29E+02,2000,0
0,2,5,2500,'SLEEP',2,2,267505,1017,'o102','',1.31E+02,2500,1
1,2,5,2500,'PROTECTION',3,22,272506,811,'o102','',1.33E+02,2500,1
2,7,5,2000,'FAILURE',3,14,277506,1031,'o102','',1.36E+02,2000,0
1,3,5,3000,'PLAN',1,14,282006,1047,'o102','',1.38E+02,3000,3
1,1,5,1500,'BROTHER',1,14,287506,1082,'o102','',1.41E+02,1500,1
0,6,5,1500,'CLOSE',1,14,291506,1322,'o102','',1.43E+02,1500,5
0,4,5,2000,'SEA',1,14,295505,1108,'o102','',1.45E+02,2000,3
1,4,5,1500,'DIRECTION',2,2,300006,878,'o102','',1.47E+02,1500,3
0,5,5,1500,'KILL',1,14,304005,1119,'o102','',1.49E+02,1500,5
2,7,5,2500,'SHOP',3,14,308006,958,'o102','',1.51E+02,2500,0
1,1,5,2500,'SIGHT',1,14,313006,963,'o102','',1.54E+02,2500,1
1,3,5,2500,'ADDITION',1,14,318006,1264,'o102','',1.56E+02,2500,3
2,7,5,2000,'REPORT',3,14,323006,1254,'o102','',1.59E+02,2000,0
2,7,5,2000,'TRUST',3,14,327506,1714,'o102','',1.61E+02,2000,0
0,2,1,2000,'SQUARE',2,2,2015,2475,'o201','',-1.99E+00,2000,1
0,5,1,2000,'THROAT',3,22,6512,1194,'o201','',2.56E-01,2000,5
1,6,1,2500,'CONCLUSION',3,22,11005,1436,'o201','',2.50E+00,2500,5
0,5,1,2500,'ELECTION',3,22,16005,1106,'o201','',5.00E+00,2500,5
1,5,1,1500,'ENTRANCE',2,2,21005,2461,'o201','',7.50E+00,1500,5
1,1,1,2500,'OCCASION',2,2,25005,1387,'o201','',9.50E+00,2500,1
1,4,1,2000,'INTERIOR',3,22,30005,2132,'o201','',1.20E+01,2000,3
0,6,1,2500,'NONE',3,22,34504,992,'o201','',1.43E+01,2500,5
2,7,1,1500,'INVESTIGATION',1,22,39505,1462,'o201','',1.68E+01,1500,0
1,2,1,2500,'CAPITAL',3,22,43504,859,'o201','',1.88E+01,2500,1
1,3,1,1500,'BEGINNING',2,2,48505,1473,'o201','',2.13E+01,1500,3
1,3,1,2500,'HEALTH',2,2,52504,1539,'o201','',2.33E+01,2500,3
2,7,1,2500,'PRESENCE',3,14,57505,2264,'o201','',2.58E+01,2500,0
2,7,1,3000,'CHILD',3,14,62504,2195,'o201','',2.83E+01,3000,0
2,7,1,2500,'FIRM',3,14,68004,2340,'o201','',3.10E+01,2500,0
0,1,1,2500,'SPITE',2,2,73004,1215,'o201','',3.35E+01,2500,1
0,4,1,1500,'OPINION',3,22,78005,1220,'o201','',3.60E+01,1500,3
2,7,1,2500,'ROUND',3,14,82004,1411,'o201','',3.80E+01,2500,0
0,3,1,1500,'PULL',2,2,87004,1641,'o201','',4.05E+01,1500,3
1,3,1,1500,'SURPRISE',2,2,91005,1165,'o201','',4.25E+01,1500,3
2,7,1,2000,'RAILROAD',3,14,95005,1391,'o201','',4.45E+01,2000,0
0,2,1,2000,'TEACHER',3,22,99504,1752,'o201','',4.68E+01,2000,1
1,5,1,2000,'WHEEL',2,2,104004,1127,'o201','',4.90E+01,2000,5
1,5,1,1500,'ACCOUNT',3,22,108505,1841,'o201','',5.13E+01,1500,5
2,7,1,2500,'SOCIETY',2,2,112504,2308,'o201','',5.33E+01,2500,0
0,4,1,1500,'GOAL',3,22,117504,1303,'o201','',5.58E+01,1500,3
0,5,1,2000,'PURPOSE',2,2,121505,1272,'o201','',5.78E+01,2000,5
0,5,1,3000,'VARIETY',2,2,126004,1748,'o201','',6.00E+01,3000,5
1,1,1,1500,'FAT',3,22,131504,1739,'o201','',6.28E+01,1500,1
1,1,1,2500,'CONSTRUCTION',3,22,135505,1818,'o201','',6.48E+01,2500,1
1,2,1,1500,'MINOR',1,14,140504,2274,'o201','',6.73E+01,1500,1
0,4,1,2500,'HOPE',3,22,144504,1039,'o201','',6.93E+01,2500,3
1,2,1,2500,'FRONT',2,2,149504,1160,'o201','',7.18E+01,2500,1
2,7,1,1500,'LADY',3,14,154504,1120,'o201','',7.43E+01,1500,0
2,7,1,3000,'EFFORT',2,2,158504,1825,'o201','',7.63E+01,3000,0
2,7,1,2500,'CRISIS',2,2,164004,1496,'o201','',7.90E+01,2500,0
1,4,1,2000,'FIGURE',2,2,169004,2591,'o201','',8.15E+01,2000,3
2,7,1,1500,'SURFACE',2,2,173504,1611,'o201','',8.38E+01,1500,0
1,4,1,1500,'SILENCE',2,2,177504,1241,'o201','',8.58E+01,1500,3
0,2,1,2000,'CALL',2,2,181504,1227,'o201','',8.78E+01,2000,1
0,3,1,1500,'FELL',3,22,186004,1062,'o201','',9.00E+01,1500,3
2,7,1,2000,'INCREASE',2,2,190005,1221,'o201','',9.20E+01,2000,0
0,1,1,2000,'ABILITY',2,2,194504,2162,'o201','',9.43E+01,2000,1
0,1,1,1500,'METHOD',1,14,199005,1807,'o201','',9.65E+01,1500,1
2,7,1,2000,'PALE',3,14,203004,1068,'o201','',9.85E+01,2000,0
1,4,1,2500,'ARTICLE',2,2,207504,2218,'o201','',1.01E+02,2500,3
1,1,1,2500,'REASON',3,22,212504,1168,'o201','',1.03E+02,2500,1
2,7,1,1500,'DOZEN',3,14,217505,983,'o201','',1.06E+02,1500,0
1,5,1,1500,'BILL',2,2,221504,2329,'o201','',1.08E+02,1500,5
1,6,1,2000,'HOSPITAL',3,22,225505,1418,'o201','',1.10E+02,2000,5
0,6,1,2000,'EXTRA',1,14,230004,2019,'o201','',1.12E+02,2000,5
0,1,1,1500,'FORT',2,2,234504,1380,'o201','',1.14E+02,1500,1
1,6,1,2500,'MOTHER',3,22,238504,1460,'o201','',1.16E+02,2500,5
0,3,1,1500,'EXECUTIVE',3,22,243505,1274,'o201','',1.19E+02,1500,3
2,7,1,1500,'UNCLE',3,14,247504,935,'o201','',1.21E+02,1500,0
1,3,1,2500,'FOOT',3,22,251504,1131,'o201','',1.23E+02,2500,3
2,7,1,2000,'UNIT',3,14,256504,1426,'o201','',1.25E+02,2000,0
2,7,1,2500,'BLOCK',2,2,261004,1311,'o201','',1.28E+02,2500,0
1,6,1,3000,'SHOT',3,22,266004,1126,'o201','',1.30E+02,3000,5
0,6,1,2000,'BATTLE',3,22,271504,1512,'o201','',1.33E+02,2000,5
2,7,1,1500,'COLD',2,2,276004,1797,'o201','',1.35E+02,1500,0
2,7,1,2000,'DRINK',2,2,280004,2052,'o201','',1.37E+02,2000,0
2,7,1,2000,'DIE',3,14,284504,1487,'o201','',1.39E+02,2000,0
1,2,1,2000,'POET',3,22,289004,1488,'o201','',1.42E+02,2000,1
2,7,1,1500,'STAND',2,2,293504,1337,'o201','',1.44E+02,1500,0
0,3,1,2500,'FALL',3,22,297504,938,'o201','',1.46E+02,2500,3
2,7,1,2500,'CELL',3,14,302504,1249,'o201','',1.48E+02,2500,0
0,6,1,2000,'CONTRACT',2,2,307505,1723,'o201','',1.51E+02,2000,5
2,7,1,2000,'KID',3,14,312004,1349,'o201','',1.53E+02,2000,0
2,7,1,2000,'MEAN',2,2,316504,1504,'o201','',1.55E+02,2000,0
0,2,1,3000,'CARE',3,22,321004,1405,'o201','',1.58E+02,3000,1
0,4,1,3000,'HALL',3,22,326504,1650,'o201','',1.60E+02,3000,3
0,5,2,1500,'PRODUCT',3,22,2004,1821,'o201','',-2.00E+00,1500,5
1,4,2,3000,'MARRIAGE',3,22,6005,1661,'o201','',2.50E-03,3000,3
0,2,2,1500,'SIGNAL',2,2,11504,1567,'o201','',2.75E+00,1500,1
1,4,2,1500,'RACE',2,2,15504,1407,'o201','',4.75E+00,1500,3
0,1,2,1500,'LORD',2,2,19504,2397,'o201','',6.75E+00,1500,1
1,5,2,2500,'WEIGHT',1,14,23504,2318,'o201','',8.75E+00,2500,5
1,4,2,2500,'GUY',1,14,28504,1958,'o201','',1.13E+01,2500,3
0,5,2,2000,'BOX',3,22,33504,1103,'o201','',1.38E+01,2000,5
1,1,2,2500,'COST',2,2,38004,1273,'o201','',1.60E+01,2500,1
0,1,2,1500,'SCENE',2,2,43004,1429,'o201','',1.85E+01,1500,1
2,7,2,1500,'ENGINE',3,14,47004,2259,'o201','',2.05E+01,1500,0
2,7,2,2000,'EXPRESSION',2,2,51005,1763,'o201','',2.25E+01,2000,0
0,5,2,1500,'PIECE',2,2,55504,1389,'o201','',2.48E+01,1500,5
1,1,2,2500,'MONEY',1,14,59504,1070,'o201','',2.68E+01,2500,1
0,4,2,3000,'WIN',1,14,64504,2425,'o201','',2.93E+01,3000,3
0,2,2,2000,'DEEP',2,2,70004,2505,'o201','',3.20E+01,2000,1
2,7,2,1500,'DIVISION',2,2,74505,1414,'o201','',3.43E+01,1500,0
1,3,2,1500,'CENTURY',1,14,78505,1320,'o201','',3.63E+01,1500,3
2,7,2,2000,'PRODUCTION',2,2,82505,1380,'o201','',3.83E+01,2000,0
1,5,2,1500,'INFLUENCE',1,14,87005,1730,'o201','',4.05E+01,1500,5
2,7,2,2500,'BAR',3,14,91004,1236,'o201','',4.25E+01,2500,0
1,6,2,3000,'HILL',2,2,96004,2732,'o201','',4.50E+01,3000,5
1,2,2,2000,'SERIES',1,14,101504,1662,'o201','',4.78E+01,2000,1
1,1,2,2000,'SUBJECT',2,2,106004,1657,'o201','',5.00E+01,2000,1
